"","source","meta_id","user_id","screen_name"
"465","members_of_congress","MH11721330","1065995022","repwalorski"
"466","members_of_congress","MH11721329","1092979962","repcheri"
"467","members_of_congress","MH11721329","257180565","cheribustos"
"468","members_of_congress","MH11721328","993153006","rodneydavis"
"469","members_of_congress","MH11721326","1071840474","repschneider"
"470","members_of_congress","MS11721325","1058520120","senduckworth"
"471","members_of_congress","MH11721321","1077121945","reploisfrankel"
"472","members_of_congress","MH11721315","1135486501","repscottpeters"
"473","members_of_congress","MH11721315","292594517","scottpeterssd"
"474","members_of_congress","MH11721314","1260172386","repjuanvargas"
"475","members_of_congress","MH11721313","1055730738","replowenthal"
"476","members_of_congress","MH11721312","1037321378","repmarktakano"
"477","members_of_congress","MH11721311","1089859058","repraulruizmd"
"478","members_of_congress","MH11721309","1222257180","repcardenas"
"479","members_of_congress","MH11721308","1243902714","repbrownley"
"480","members_of_congress","MH11721307","1128514404","repdavidvaladao"
"481","members_of_congress","MH11721307","36676406","dgvaladao"
"482","members_of_congress","MH11721306","942156122","repswalwell"
"483","members_of_congress","MH11721306","377609596","ericswalwell"
"484","members_of_congress","MH11721304","950783972","repbera"
"485","members_of_congress","MH11721303","1071102246","rephuffman"
"486","members_of_congress","MH11721303","334894942","jaredhuffman"
"487","members_of_congress","MH11721302","1069124515","replamalfa"
"488","members_of_congress","MS11721301","968650362","sentomcotton"
"489","members_of_congress","MS11721301","343041182","tomcottonar"
"490","members_of_congress","MS11721300","1080844782","senatorsinema"
"491","members_of_congress","MS11721300","20747881","kyrstensinema"
"492","members_of_congress","MH11721198","558769636","repbonamici"
"493","members_of_congress","MH11721196","402719755","markamodeinv2"
"494","members_of_congress","MH11721193","237299871","repmobrooks"
"495","members_of_congress","MH11721191","234057152","repmgriffith"
"496","members_of_congress","MH11721188","240427862","repmckinley"
"497","members_of_congress","MH11721187","242926427","herrerabeutler"
"498","members_of_congress","MH11721179","235312723","desjarlaistn04"
"499","members_of_congress","MH11721178","235190657","repchuck"
"500","members_of_congress","MH11721174","240393970","repjeffduncan"
"501","members_of_congress","MS11721173","217543151","senatortimscott"
"502","members_of_congress","MH11721172","23593446","davidcicilline"
"503","members_of_congress","MH11721167","935368364","mikekellypa"
"504","members_of_congress","MS11721166","27044466","jameslankford"
"505","members_of_congress","MS11721166","225921757","senatorlankford"
"506","members_of_congress","MH11721165","234822928","repbobgibbs"
"507","members_of_congress","MH11721163","211420609","repstevestivers"
"508","members_of_congress","MH11721162","211530910","repbilljohnson"
"509","members_of_congress","MH11721150","1444015610","usreplong"
"510","members_of_congress","MH11721150","21572351","auctnr1"
"511","members_of_congress","MH11721149","237763317","rephartzler"
"512","members_of_congress","MH11721148","299883942","congpalazzo"
"513","members_of_congress","MH11721142","233949261","rephuizenga"
"514","members_of_congress","MH11721140","232992031","usrepkeating"
"515","members_of_congress","MH11721139","960962340","repandyharrismd"
"516","members_of_congress","MH11721137","267854863","reprichmond"
"517","members_of_congress","MS11721133","59969802","toddyoungin"
"518","members_of_congress","MS11721133","234128524","sentoddyoung"
"519","members_of_congress","MH11721132","234812598","replarrybucshon"
"520","members_of_congress","MH11721128","219429281","repkinzinger"
"521","members_of_congress","MH11721123","234797704","austinscottga08"
"522","members_of_congress","MH11721118","234014087","repwilson"
"523","members_of_congress","MH11721116","281540744","repwebster"
"524","members_of_congress","MH11721110","239949176","repkarenbass"
"525","members_of_congress","MH11721108","234469322","rep_stevewomack"
"526","members_of_congress","MH11721106","233693291","reprickcrawford"
"527","members_of_congress","MH11721105","229197216","repdavid"
"528","members_of_congress","MH11721103","240760644","repgosar"
"529","members_of_congress","MH11721103","872148729184362497","drpaulgosar"
"530","members_of_congress","MH11721102","381152398","repterrisewell"
"531","members_of_congress","MH11720959","137794015","repteddeutch"
"532","members_of_congress","MH11720959","65541270","teddeutch"
"533","members_of_congress","MH11720958","88806753","repgaramendi"
"534","members_of_congress","MH11720955","193732179","repjudychu"
"535","members_of_congress","MH11720954","56864092","repmikequigley"
"536","members_of_congress","MS11720953","1136711154435207168","cynthiamlummis"
"537","members_of_congress","MS11720953","22831059","senlummis"
"538","members_of_congress","MH11720952","78445977","gerryconnolly"
"539","members_of_congress","MH11720946","18967498","congressmangt"
"540","members_of_congress","MH11720944","20545793","repschrader"
"541","members_of_congress","MH11720941","153486399","repmarciafudge"
"542","members_of_congress","MH11720934","84119348","reppaultonko"
"543","members_of_congress","MS11720932","19318314","senatorlujan"
"544","members_of_congress","MS11720932","91125308","benraylujan"
"545","members_of_congress","MS11720930","1099199839","martinheinrich"
"546","members_of_congress","MH11720927","122174004","repdinatitus"
"547","members_of_congress","MH11720927","17907578","dinatitus"
"548","members_of_congress","MH11720926","1849261916","repblaine"
"549","members_of_congress","MS11720923","145292853","garypeters"
"550","members_of_congress","MS11720923","236511574","sengarypeters"
"551","members_of_congress","MH11720920","14984637","chelliepingree"
"552","members_of_congress","MS11720919","1017500185356853248","senbillcassidy"
"553","members_of_congress","MS11720919","55677432","billcassidy"
"554","members_of_congress","MH11720916","1908143071","repguthrie"
"555","members_of_congress","MH11720909","25086658","congbillposey"
"556","members_of_congress","MH11720907","31611298","jahimes"
"557","members_of_congress","MH11720903","50152441","repmcclintock"
"558","members_of_congress","MH11720902","1081240074946252801","repkirkpatrick"
"559","members_of_congress","MH11720762","24913074","repspeier"
"560","members_of_congress","MH11720759","1209417007","stevescalise"
"561","members_of_congress","MH11720758","26051676","repgusbilirakis"
"562","members_of_congress","MH11720757","199325935","repandrecarson"
"563","members_of_congress","MH11720756","15356407","robwittman"
"564","members_of_congress","MH11720755","15394954","boblatta"
"565","members_of_congress","MH11720750","1410590874","peterwelch"
"566","members_of_congress","MH11720749","1080509366","repbillfoster"
"567","members_of_congress","MH11720748","162069635","repcohen"
"568","members_of_congress","MH11720738","18166778","jim_jordan"
"569","members_of_congress","MS11720735","899978622416695297","gillibrandny"
"570","members_of_congress","MS11720735","72198806","sengillibrand"
"571","members_of_congress","MH11720733","240812994","repyvetteclarke"
"572","members_of_congress","MH11720729","296245061","repadriansmith"
"573","members_of_congress","MH11720725","237862972","repwalberg"
"574","members_of_congress","MH11720724","364415553","repsarbanes"
"575","members_of_congress","MH11720723","384913290","repjohnyarmuth"
"576","members_of_congress","MS11720713","92186819","maziehirono"
"577","members_of_congress","MH11720712","24745957","rephankjohnson"
"578","members_of_congress","MH11720709","20467163","vernbuchanan"
"579","members_of_congress","MH11720708","1880674038","usrepkcastor"
"580","members_of_congress","MS11720707","150078976","chrismurphyct"
"581","members_of_congress","MH11720706","85396297","repjoecourtney"
"582","members_of_congress","MH11720705","20552026","repperlmutter"
"583","members_of_congress","MH11720704","584012853","repdlamborn"
"584","members_of_congress","MH11720703","19739126","gopleader"
"585","members_of_congress","MH11720702","385429543","repmcnerney"
"586","members_of_congress","MH11720542","18696134","repsires"
"587","members_of_congress","MH11720538","38254095","dorismatsui"
"588","members_of_congress","MH11720537","22669526","repgwenmoore"
"589","members_of_congress","MH11720535","17976923","cathymcmorris"
"590","members_of_congress","MH11720533","210926192","repcuellar"
"591","members_of_congress","MH11720530","26424123","repmccaul"
"592","members_of_congress","MH11720529","156333623","repalgreen"
"593","members_of_congress","MH11720527","22055226","replouiegohmert"
"594","members_of_congress","MH11720522","27676828","patrickmchenry"
"595","members_of_congress","MH11720521","16256269","virginiafoxx"
"596","members_of_congress","MH11720519","33576489","repbrianhiggins"
"597","members_of_congress","MH11720518","18805303","jefffortenberry"
"598","members_of_congress","MH11720517","163570705","repcleaver"
"599","members_of_congress","MH11720504","1140648348","repdwstweets"
"600","members_of_congress","MH11720504","115979444","dwstweets"
"601","members_of_congress","MH11720501","245451804","repjimcosta"
"602","members_of_congress","MH11720356","18030431","judgecarter"
"603","members_of_congress","MH11720355","15751083","michaelcburgess"
"604","members_of_congress","MS11720351","278145569","marshablackburn"
"605","members_of_congress","MH11720344","23124635","tomcoleok04"
"606","members_of_congress","MH11720343","13491312","reptimryan"
"607","members_of_congress","MH11720343","466532637","timryan"
"608","members_of_congress","MH11720342","51228911","repmiketurner"
"609","members_of_congress","MH11720340","432676344","gkbutterfield"
"610","members_of_congress","MS11720330","18137749","chrisvanhollen"
"611","members_of_congress","MH11720329","305620929","call_me_dutch"
"612","members_of_congress","MH11720322","1081350574589833221","repedcase"
"613","members_of_congress","MH11720321","168673083","repdavidscott"
"614","members_of_congress","MH11720316","37094727","mariodb"
"615","members_of_congress","MH11720310","312134473","replindasanchez"
"616","members_of_congress","MH11720307","344972339","repdevinnunes"
"617","members_of_congress","MH11720307","54412900","devinnunes"
"618","members_of_congress","MH11720305","28602948","repraulgrijalva"
"619","members_of_congress","MH11720301","33977070","repmikerogersal"
"620","members_of_congress","MS11720146","193794406","sencapito"
"621","members_of_congress","MH11720145","404132211","repricklarsen"
"622","members_of_congress","MH11720138","254082173","repjoewilson"
"623","members_of_congress","MH11720136","18909919","jimlangevin"
"624","members_of_congress","MH11720124","29766367","repsamgraves"
"625","members_of_congress","MH11720122","516880804","bettymccollum04"
"626","members_of_congress","MH11720119","310310133","repstephenlynch"
"627","members_of_congress","MH11720107","22509548","darrellissa"
"628","members_of_congress","MH11720107","63650107","repdarrellissa"
"629","members_of_congress","MH11720104","29501253","repadamschiff"
"630","members_of_congress","MS11720101","5558312","johnboozman"
"631","members_of_congress","MH11715616","442824717","reprichardneal"
"632","members_of_congress","MH11715454","31801993","frankpallone"
"633","members_of_congress","MH11715448","15764644","speakerpelosi"
"634","members_of_congress","MH11715446","124224165","repfredupton"
"635","members_of_congress","MH11715438","155669457","repdavideprice"
"636","members_of_congress","MH11715433","1276209702322438148","repkweisimfume"
"637","members_of_congress","MH11715433","1191327658124165123","mfume4congress"
"638","members_of_congress","MS11715424","7270292","jiminhofe"
"639","members_of_congress","MH11715410","252249233","reppeterdefazio"
"640","members_of_congress","MS11715408","109071031","senatorcardin"
"641","members_of_congress","MH11715029","581141508","repmarcykaptur"
"642","members_of_congress","MS11715021","247334603","senatordurbin"
"643","members_of_congress","MS11715021","308794407","dickdurbin"
"644","members_of_congress","MH11715019","22523087","repjimcooper"
"645","members_of_congress","MS11715015","381577682","tomcarperforde"
"646","members_of_congress","MS11715015","249787913","senatorcarper"
"647","members_of_congress","MH11714873","22012091","leaderhoyer"
"648","members_of_congress","MS11714871","250188760","ronwyden"
"649","members_of_congress","MS11714858","17494010","senschumer"
"650","members_of_congress","MH11714854","550401754","rephalrogers"
"651","members_of_congress","MS11714435","1129029661","edmarkey"
"652","members_of_congress","MS11714435","21406834","senmarkey"
"653","members_of_congress","MS11714307","242836537","senatorleahy"
"654","members_of_congress","MS11714226","10615232","chuckgrassley"
"655","members_of_congress","MH11714066","37007274","repdonyoung"
"656","pundits","meta_1","281877818","Noahpinion"
"657","pundits","meta_2","459872442","RadioFreeTom"
"658","pundits","meta_3","16106584","stillgray"
"659","pundits","meta_4","2396910715","bourgeoisalien"
"660","pundits","meta_5","14298769","MollyJongFast"
"661","pundits","meta_6","592730371","JackPosobiec"
"662","pundits","meta_7","11744152","yashar"
"663","pundits","meta_8","784575415457308672","TheRealHoarse"
"664","pundits","meta_9","15985111","emptywheel"
"665","pundits","meta_10","634734888","ParkerMolloy"
"666","pundits","meta_11","15446531","mattyglesias"
"667","pundits","meta_12","14372270","mcbyrne"
"668","pundits","meta_13","21268897","joshtpm"
"669","pundits","meta_14","393469195","redsteeze"
"670","pundits","meta_15","15976705","Amy_Siskind"
"671","pundits","meta_16","18089606","kurtschlichter"
"672","pundits","meta_17","358545917","Cernovich"
"673","pundits","meta_18","121489431","CharlesPPierce"
"674","pundits","meta_19","1097291030","ConnorSouthard"
"675","pundits","meta_20","829715365223682048","BethLynch2020"
"676","pundits","meta_21","764187379","RachelBitecofer"
"677","pundits","meta_22","100250921","scottlincicome"
"678","pundits","meta_23","467726691","CheriJacobus"
"679","pundits","meta_24","21733692","WajahatAli"
"680","pundits","meta_25","49698134","JoyAnnReid"
"681","pundits","meta_26","16523905","robbystarbuck"
"682","pundits","meta_27","215207998","kurteichenwald"
"683","pundits","meta_28","3223426134","SethAbramson"
"684","pundits","meta_29","75797367","dandrezner"
"685","pundits","meta_30","48012011","LPDonovan"
"686","pundits","meta_31","14529929","jaketapper"
"687","pundits","meta_32","386001751","KT_So_It_Goes"
"688","pundits","meta_33","22429979","nycsouthpaw"
"689","pundits","meta_34","18839937","Popehat"
"690","pundits","meta_35","22891564","chrisgeidner"
"691","pundits","meta_36","14247236","funder"
"692","pundits","meta_37","13524182","daveweigel"
"693","pundits","meta_38","913252447","CarlBeijer"
"694","pundits","meta_39","16912124","ericgarland"
"695","pundits","meta_40","2496925550","Econ_Marshall"
"696","pundits","meta_41","373522445","BradMossEsq"
"697","pundits","meta_42","1483064670","EmilyGorcenski"
"698","pundits","meta_43","161163311","EsotericCD"
"699","pundits","meta_44","2853461537","ScottAdamsSays"
"700","pundits","meta_45","21612122","HotlineJosh"
"701","pundits","meta_46","7864222","ddayen"
"702","pundits","meta_47","595245502","chick_in_kiev"
"703","pundits","meta_48","3060489838","KevinMKruse"
"704","pundits","meta_49","14246055","billscher"
"705","pundits","meta_50","16076032","ggreenwald"
"706","pundits","meta_51","16244449","jbarro"
"707","pundits","meta_52","218975278","JRubinBlogger"
"708","pundits","meta_53","2223157392","NormOrnstein"
"709","pundits","meta_54","4726207589","ByYourLogic"
"710","pundits","meta_55","36517491","leslieleeiii"
"711","pundits","meta_56","15146659","JimSwiftDC"
"712","pundits","meta_57","288277167","atrupar"
"713","pundits","meta_58","47034524","rickhasen"
"714","pundits","meta_59","214120461","ryanlcooper"
"715","pundits","meta_60","604940737","HeerJeet"
"716","pundits","meta_61","454099919","McFaul"
"717","pundits","meta_62","130557513","mehdirhasan"
"718","pundits","meta_63","884578187392544768","john_sipher"
"719","pundits","meta_64","14855994","davidsirota"
"720","pundits","meta_65","27995424","johncardillo"
"721","pundits","meta_66","16353245","asymmetricinfo"
"722","pundits","meta_67","38021361","baseballcrank"
"723","pundits","meta_68","18382184","AdamParkhomenko"
"724","pundits","meta_69","2417586104","SebGorka"
"725","pundits","meta_70","384993861","LizardRumsfeld"
"726","pundits","meta_71","125128723","RaheemKassam"
"727","pundits","meta_72","150281740","SethAMandel"
"728","pundits","meta_73","24889586","AnandWrites"
"729","pundits","meta_74","288363743","matthewjdowd"
"730","pundits","meta_75","277880167","EoinHiggins_"
"731","pundits","meta_76","60783724","ianbremmer"
"732","pundits","meta_77","239005322","CalebJHull"
"733","pundits","meta_78","47475039","sarahkendzior"
"734","pundits","meta_79","43412697","ClaraJeffery"
"735","pundits","meta_80","65045121","OwenJones84"
"736","pundits","meta_81","71627462","JonahDispatch"
"737","pundits","meta_82","479724576","WalkerBragman"
"738","pundits","meta_83","471677441","gtconway3d"
"739","pundits","meta_84","640893","EWErickson"
"740","pundits","meta_85","402888514","djrothkopf"
"741","pundits","meta_86","14190948","jbouie"
"742","pundits","meta_87","65375759","zeynep"
"743","pundits","meta_88","25598396","nhannahjones"
"744","pundits","meta_89","142386580","SamAdlerBell"
"745","pundits","meta_90","807975026","svdate"
"746","pundits","meta_91","15537302","Taniel"
"747","pundits","meta_92","830908366377611264","waltshaub"
"748","pundits","meta_93","236487888","WalshFreedom"
"749","pundits","meta_94","21252618","JakeSherman"
"750","pundits","meta_95","874916178","BeschlossDC"
"751","pundits","meta_96","14515799","brianstelter"
"752","pundits","meta_97","2030711","matthewstoller"
"753","pundits","meta_98","327337127","MattBruenig"
"754","pundits","meta_99","380268462","steve_vladeck"
"755","pundits","meta_100","18194194","feraljokes"
"756","pundits","meta_101","34643610","EricBoehlert"
"757","pundits","meta_102","950531","pbump"
"758","pundits","meta_103","9840002","michaelbd"
"759","pundits","meta_104","14834340","jayrosen_nyu"
"760","pundits","meta_105","186667011","benjaminwittes"
"761","pundits","meta_106","523248016","jsolomonReports"
"762","pundits","meta_107","14046504","conor64"
"763","pundits","meta_108","362111287","AsteadWesley"
"764","pundits","meta_109","52338305","BrandonStraka"
"765","pundits","meta_110","15335534","jimgeraghty"
"766","pundits","meta_111","110326494","BreeNewsome"
"767","pundits","meta_112","232901331","dbongino"
"768","pundits","meta_113","168531961","NoahCRothman"
"769","pundits","meta_114","40353407","ElieNYC"
"770","pundits","meta_115","84653850","BrendanNyhan"
"771","pundits","meta_116","1332630685","briebriejoy"
"772","pundits","meta_117","92985745","JMilesColeman"
"773","pundits","meta_118","16068266","TPCarney"
"774","pundits","meta_119","68752979","JordanUhl"
"775","pundits","meta_120","15220768","DavidCornDC"
"776","pundits","meta_121","753005970318626816","PrettyBadLefty"
"777","pundits","meta_122","4207961","chrislhayes"
"778","pundits","meta_123","246939630","shannonrwatts"
"779","pundits","meta_124","17060573","ComfortablySmug"
"780","pundits","meta_125","722528529716383744","ACTBrigitte"
"781","pundits","meta_126","135575282","morningmoneyben"
"782","pundits","meta_127","15195539","cjane87"
"783","pundits","meta_128","3530404094","DavidJHarrisJr"
"784","pundits","meta_129","21696279","brianbeutler"
"785","pundits","meta_130","10292132","joelpollak"
"786","pundits","meta_131","1507338108","Sifill_LDF"
"787","pundits","meta_132","738007484946894848","GarbageApe"
"788","pundits","meta_133","3344423229","bad_takes"
"789","pundits","meta_134","755057897583804416","ProudSocialist"
"790","pundits","meta_135","510464011","AshaRangappa_"
"791","pundits","meta_136","16250929","politicalwire"
"792","pundits","meta_137","18497157","jackallisonLOL"
"793","pundits","meta_138","1006272236028915712","BenBurgis"
"794","pundits","meta_139","20508720","ThePlumLineGS"
"795","pundits","meta_140","1038816795036200960","AntiFashGordon"
"796","pundits","meta_141","18464266","peterdaou"
"797","pundits","meta_142","548384458","JoyceWhiteVance"
"798","pundits","meta_143","22737278","drvox"
"799","pundits","meta_144","16006592","BenjySarlin"
"800","pundits","meta_145","253586885","nkulw"
"801","pundits","meta_146","19211550","gatewaypundit"
"802","pundits","meta_147","26548315","soledadobrien"
"803","pundits","meta_148","21348880","Timodc"
"804","pundits","meta_149","15814350","GrimKim"
"805","pundits","meta_150","1471542956","ebruenig"
"806","pundits","meta_151","41634520","seanhannity"
"807","pundits","meta_152","21313053","LarrySabato"
"808","pundits","meta_153","25235151","RitaPanahi"
"809","pundits","meta_154","2800581040","BillKristol"
"810","pundits","meta_155","19268706","secupp"
"811","pundits","meta_156","3099901028","BrandyLJensen"
"812","pundits","meta_157","34082620","JesseKellyDC"
"813","pundits","meta_158","125375423","SeanTrende"
"814","pundits","meta_159","93069110","maggieNYT"
"815","pundits","meta_160","8548612","normative"
"816","pundits","meta_161","16170253","ryangrim"
"817","pundits","meta_162","2786053933","zei_squirrel"
"818","pundits","meta_163","15302774","davidharsanyi"
"819","pundits","meta_164","1450298610","willmenaker"
"820","pundits","meta_165","3932768472","EmeraldRobinson"
"821","pundits","meta_166","248429222","eliehonig"
"822","pundits","meta_167","101816065","joelockhart"
"823","pundits","meta_168","813311743","NumbersMuncher"
"824","pundits","meta_169","24127811","mtracey"
"825","pundits","meta_170","25202268","SaraCarterDC"
"826","pundits","meta_171","1733467884","shoe0nhead"
"827","pundits","meta_172","171346034","david_j_roth"
"828","pundits","meta_173","14887636","crulge"
"829","pundits","meta_174","155784594","TVietor08"
"830","pundits","meta_175","1500129642","MattWalshBlog"
"831","pundits","meta_176","762389795037294592","TheRightMelissa"
"832","pundits","meta_177","114232540","proustmalone"
"833","pundits","meta_178","16879936","NomikiKonst"
"834","pundits","meta_179","15859912","kthalps"
"835","pundits","meta_180","25694156","johniadarola"
"836","pundits","meta_181","436925910","AlecMacGillis"
"837","pundits","meta_182","1120698997327294464","reedgalen"
"838","pundits","meta_183","14413466","RalstonReports"
"839","pundits","meta_184","862493306382626816","KyleKashuv"
"840","pundits","meta_185","619050616","AyoCaesar"
"841","pundits","meta_186","1383272101","ASlavitt"
"842","pundits","meta_187","18686907","davidfrum"
"843","pundits","meta_188","91882544","DineshDSouza"
"844","pundits","meta_189","15464697","JuddLegum"
"845","pundits","meta_190","26579715","libbycwatson"
"846","pundits","meta_191","863320472641044480","RespectableLaw"
"847","pundits","meta_192","95463107","SykesCharlie"
"848","pundits","meta_193","25466022","DavidKlion"
"849","pundits","meta_194","115564212","IsaacDovere"
"850","pundits","meta_195","39279821","brianklaas"
"851","pundits","meta_196","18379614","RubinReport"
"852","pundits","meta_197","15075999","hughhewitt"
"853","pundits","meta_198","119837703","ChuckRossDC"
"854","pundits","meta_199","178999981","KassyDillon"
"855","pundits","meta_200","2382106993","MollyMcKew"
"856","pundits","meta_201","22529203","pblest"
"857","pundits","meta_202","931286316","ScottPresler"
"858","pundits","meta_203","21722318","willchamberlain"
"859","pundits","meta_204","23908154","aedwardslevy"
"860","pundits","meta_205","14412533","CillizzaCNN"
"861","pundits","meta_206","7702542","DLoesch"
"862","pundits","meta_207","16193222","guypbenson"
"863","pundits","meta_208","432122791","baseballot"
"864","pundits","meta_209","1915033663","davidhogg111"
"865","pundits","meta_210","454071012","JillWineBanks"
"866","pundits","meta_211","1543986138","stuartpstevens"
"867","pundits","meta_212","18000989","robrousseau"
"868","pundits","meta_213","825713234","EricLevitz"
"869","pundits","meta_214","812135885328236544","RealSaavedra"
"870","pundits","meta_215","1003107003693137920","glennkirschner2"
"871","pundits","meta_216","243800816","nataliesurely"
"872","pundits","meta_217","2863996955","RWPUSA"
"873","pundits","meta_218","475957325","DamonLinker"
"874","pundits","meta_219","22956220","HeyTammyBruce"
"875","pundits","meta_220","26165922","imillhiser"
"876","pundits","meta_221","42389136","TheRevAl"
"877","pundits","meta_222","55376380","MattGertz"
"878","pundits","meta_223","18266688","TomFitton"
"879","pundits","meta_224","197496309","FrankLuntz"
"880","pundits","meta_225","16378486","AliVelshi"
"881","pundits","meta_226","21970248","cushbomb"
"882","pundits","meta_227","33805522","sunraysunray"
"883","pundits","meta_228","1155167918293995521","allahliker"
"884","pundits","meta_229","35039490","MarkDice"
"885","pundits","meta_230","2789857374","alexnpress"
"886","pundits","meta_231","14844867","amandacarpenter"
"887","pundits","meta_232","283258239","LukewSavage"
"888","pundits","meta_233","195271137","larryelder"
"889","pundits","meta_234","29417304","deray"
"890","pundits","meta_235","3075845932","jaynordlinger"
"891","pundits","meta_236","1286161147","KatiePhang"
"892","pundits","meta_237","148529707","RBReich"
"893","pundits","meta_238","14348157","crampell"
"894","pundits","meta_239","1634248890","kenklippenstein"
"895","pundits","meta_240","4091551984","tribelaw"
"896","pundits","meta_241","382685028","SRuhle"
"897","pundits","meta_242","398088661","MEPFuller"
"898","pundits","meta_243","20178419","cwarzel"
"899","pundits","meta_244","17243582","blakehounshell"
"900","pundits","meta_245","36618079","drmistercody"
"901","pundits","meta_246","235196204","GlennKesslerWP"
"902","pundits","meta_247","704391334128394240","conservmillen"
"903","pundits","meta_248","19084896","TheRickWilson"
"904","pundits","meta_249","325385270","JYSexton"
"905","pundits","meta_250","22129280","jimsciutto"
"906","pundits","meta_251","2999158160","pixelatedboat"
"907","pundits","meta_252","118938550","anastasiakeeley"
"908","pundits","meta_253","4119741","jdickerson"
"909","pundits","meta_254","153517357","aaronjmate"
"910","pundits","meta_255","83374478","saletan"
"911","pundits","meta_256","1106501","joanwalsh"
"912","pundits","meta_257","19173787","allahpundit"
"913","pundits","meta_258","20744708","JasonKander"
"914","pundits","meta_259","21728303","keithboykin"
"915","pundits","meta_260","20068679","marclamonthill"
"916","pundits","meta_261","326756275","hasanthehun"
"917","pundits","meta_262","71048726","juliaioffe"
"918","pundits","meta_263","64916983","joshgerstein"
"919","pundits","meta_264","35586563","jemelehill"
"920","pundits","meta_265","182398325","JonLemire"
"921","pundits","meta_266","460470940","Sulliview"
"922","pundits","meta_267","2568461","willwilkinson"
"923","pundits","meta_268","21461359","juliettekayyem"
"924","pundits","meta_269","852269288","BenjaminNorton"
"925","pundits","meta_270","50446226","jonathanchait"
"926","pundits","meta_271","14270650","ktumulty"
"927","pundits","meta_272","731167584","RonBrownstein"
"928","pundits","meta_273","7848802","thegarance"
"929","pundits","meta_274","15976697","michellemalkin"
"930","pundits","meta_275","14980220","MattLech"
"931","pundits","meta_276","2917736960","DrDooleyMD"
"932","pundits","meta_277","28162211","MaxBoot"
"933","pundits","meta_278","14931637","MattBinder"
"934","pundits","meta_279","24431892","markos"
"935","pundits","meta_280","334921581","CHSommers"
"936","pundits","meta_281","2328421","pattymo"
"937","pundits","meta_282","2521546890","DavidPriess"
"938","pundits","meta_283","450341380","madrid_mike"
"939","pundits","meta_284","15463671","samstein"
"940","pundits","meta_285","113250460","onesarahjones"
"941","pundits","meta_286","113364160","JordanChariton"
"942","pundits","meta_287","16017475","NateSilver538"
"943","pundits","meta_288","50769180","IngrahamAngle"
"944","pundits","meta_289","18643437","PrisonPlanet"
"945","pundits","meta_290","27000730","Timcast"
"946","pundits","meta_291","17985093","jamie_elizabeth"
"947","pundits","meta_292","37723353","DKThomp"
"948","pundits","meta_293","240107748","DavidAFrench"
"949","pundits","meta_294","24578794","Scaramucci"
"950","pundits","meta_295","16887628","mattklewis"
"951","pundits","meta_296","2835451658","MrAndyNgo"
"952","pundits","meta_297","21514744","dpakman"
"953","pundits","meta_298","24789175","JamesFallows"
"954","pundits","meta_299","21579498","andrewperezdc"
"955","pundits","meta_300","38413836","CoreyRobin"
"956","pundits","meta_301","755113","shaunking"
"957","pundits","meta_302","755024353708892160","shaun_vids"
"958","pundits","meta_303","2366113867","MattGrossmann"
"959","pundits","meta_304","74820061","Redistrict"
"960","pundits","meta_305","463765807","Nate_Cohn"
"961","pundits","meta_306","808108063","ElectProject"
"962","pundits","meta_307","786309892990574592","SteveSchmidtSES"
"963","pundits","meta_308","1013374544","RealTimBlack"
"964","pundits","meta_309","15950086","dylanmatt"
"965","pundits","meta_310","2400284491","RevDrBarber"
"966","pundits","meta_311","331816614","sullydish"
"967","pundits","meta_312","31047836","michaeljknowles"
"968","pundits","meta_313","834081571493785600","PreetBharara"
"969","pundits","meta_314","23985504","elivalley"
"970","pundits","meta_315","166751745","RyanAFournier"
"971","pundits","meta_316","742453163098296320","EmmaVigeland"
"972","pundits","meta_317","143104075","KyleKulinski"
"973","pundits","meta_318","1050111","PatrickRuffini"
"974","pundits","meta_319","16326882","AdamSerwer"
"975","pundits","meta_320","297100174","anneapplebaum"
"976","pundits","meta_321","2573480784","MalcolmNance"
"977","pundits","meta_322","695054484083470336","politicalelle"
"978","pundits","meta_323","130496027","jonfavs"
"979","pundits","meta_324","2316383071","RVAwonk"
"980","pundits","meta_325","817787882395955200","harrylitman"
"981","pundits","meta_326","18005085","MZHemingway"
"982","pundits","meta_327","47739450","ByronYork"
"983","pundits","meta_328","7855062","Susan_Hennessey"
"984","pundits","meta_329","19186003","seungminkim"
"985","pundits","meta_330","1591400760","TaraSetmayer"
"986","pundits","meta_331","60919240","donnabrazile"
"987","pundits","meta_332","36195015","BronzeHammer"
"988","pundits","meta_333","50149303","pareene"
"989","pundits","meta_334","22799750","ChrisCuomo"
"990","pundits","meta_335","20742461","TimOBrien"
"991","pundits","meta_336","16989178","JamesOKeefeIII"
"992","pundits","meta_337","88215673","mjs_DC"
"993","pundits","meta_338","15212187","bennyjohnson"
"994","pundits","meta_339","57029492","gelliottmorris"
"995","pundits","meta_340","16160352","clairecmc"
"996","pundits","meta_341","770619360062898176","TheLaurenChen"
"997","pundits","meta_342","15728161","NoahShachtman"
"998","pundits","meta_343","16930125","edokeefe"
"999","pundits","meta_344","14962779","howardfineman"
"1000","pundits","meta_345","36529101","seanmdav"
"1001","pundits","meta_346","813554157097459712","classiclib3ral"
"1002","pundits","meta_347","2885543426","jaredlholt"
"1003","pundits","meta_348","637196658","KateAronoff"
"1004","pundits","meta_349","329115426","_waleedshahid"
"1005","pundits","meta_350","17466132","AJentleson"
"1006","pundits","meta_351","21786618","billmckibben"
